Number,Title,Vehicle_class,Manufacturer,Features,Acquisition,Price,Storage_location,Delivery_method,Modifications,Resale_flag,Resale_price,Race_availability,Top_speed_in_game,Based_on,Seats,weight_in_kg,drive_train,gears,release_date,release_dlc,top_speed_real,lap_time,bulletproof,weapon1_resistance,weapon2_resistance,weapon3_resistance,weapon4_resistance,weapon5_resistance,speed,acceleration,braking,handling,overall,vehicle_url
471, Buckingham Vestra,Planes,Buckingham,"Armored Vehicle, Bulletproof - Rear, Has Liveries",Elitás Travel,"$950,000 ",Pegasus Vehicle,Pegasus Concierge,Paint Job Only,Cannot be sold,NA,Can be used in Races,87.61 mph (141.00 km/h),"Cirrus Vision SF50, Eclipse 500",2,"5,000	KG",RWD,NA,4-Mar-14,1.11 Business,163.75 mph (263.53 km/h),00:40.3,Bulletproof from the rear (rear has no windows),3,1,2,1,1,"Speed
88.50","Acceleration
42.50","Braking
42.00","Handling
54.50","Overall
56.88",https://www.gtabase.com//grand-theft-auto-v/vehicles/buckingham-vestra
472, Bravado Buffalo,Sports,Bravado,"Has Variants, Mystery Prize",Can be stolen / found,"$35,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$21,000	
	($88,665 when fully upgraded)",Can be used in Races,90.10 mph (145.00 km/h),Dodge Charger,4,"1,650	KG",RWD,5,17-Sep-13,1.01 Game Launch,112.25 mph (180.65 km/h),01:08.5,No,1,1,2,1,1,"Speed
77.80","Acceleration
67.50","Braking
30.00","Handling
74.24","Overall
62.39",https://www.gtabase.com//grand-theft-auto-v/vehicles/bravado-buffalo
473, Dinka Postlude,Coupes,Dinka,"Has Liveries, Has Trade Price, JDM Car, Tuners Vehicle",Southern S.A. Super Autos,"$1,310,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$786,000	
	($1,069,487 when fully upgraded)",Can be used in Races,81.40 mph (131.00 km/h),Honda Prelude Gen I,2,"1,150	KG",NA,5,22-Sep-22,1.61 Criminal Enterprises,103.00 mph (165.76 km/h),01:14.5,No,1,1,2,1,1,"Speed
70.29","Acceleration
73.75","Braking
13.33","Handling
60.15","Overall
54.38",https://www.gtabase.com//grand-theft-auto-v/vehicles/postlude
474, Pegassi Faggio Sport,Motorcycles,Pegassi,Mystery Prize,Southern S.A. Super Autos,"$47,500 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$28,500	
	($155,550 when fully upgraded)",Can be used in Races,59.03 mph (95.00 km/h),Piaggio Zip; 2007 Peugeot V Clic; Kymco Agility 50,2,"110	KG",RWD,3,4-Oct-16,1.36 Bikers,76.75 mph (123.52 km/h),01:25.3,No,1,1,2,1,1,"Speed
50.97","Acceleration
49.38","Braking
13.33","Handling
51.52","Overall
41.30",https://www.gtabase.com//grand-theft-auto-v/vehicles/pegassi-faggio-sport
475, Declasse Moonbeam Custom,Muscle,Declasse,"Custom Vehicle, Has Liveries, Hydraulics",Benny's Original Motor Works,"$370,000 ",Garage (Personal Vehicle),Mechanic,Benny's Original Motor Works,Can be sold only if purchased (High-End),"$222,000	
	($613,298 when fully upgraded)",Can be used in Races,77.67 mph (125.00 km/h),1985-1994 Chevrolet Astro/1985-1994 GMC Safari; KK Jeep Liberty,4,"2,400	KG",RWD,4,20-Oct-15,1.30 Lowriders,102.00 mph (164.15 km/h),01:17.5,No,1,1,2,1,1,"Speed
67.07","Acceleration
52.50","Braking
13.33","Handling
60.61","Overall
48.38",https://www.gtabase.com//grand-theft-auto-v/vehicles/declasse-moonbeam-custom
476, Pegassi FCR 1000,Motorcycles,Pegassi,"Has Variants, Mystery Prize",Benny's Original Motor Works,"$135,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$81,000	
	($145,650 when fully upgraded)",Can be used in Races,86.99 mph (140.00 km/h),BMW R100,1,"210	KG",RWD,6,2-Jan-17,1.37 Import/Export,112.00 mph (180.25 km/h),01:03.2,No,1,1,2,1,1,"Speed
75.12","Acceleration
76.25","Braking
40.00","Handling
63.64","Overall
63.75",https://www.gtabase.com//grand-theft-auto-v/vehicles/pegassi-fcr-1000
477, Enus Huntley S,SUVs,Enus,NA,Legendary Motorsport,"$195,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$117,000	
	($228,363 when fully upgraded)",Can be used in Races,84.51 mph (136.00 km/h),"Bentley EXP 9 F (concept), Bentayga",4,"2,500	KG",NA,6,13-May-14,1.13 High Life,108.25 mph (174.21 km/h),01:12.7,No,1,1,2,1,1,"Speed
72.97","Acceleration
66.25","Braking
18.33","Handling
63.64","Overall
55.30",https://www.gtabase.com//grand-theft-auto-v/vehicles/enus-huntley-s
478, Benefactor Surano,Sports,Benefactor,"Convertible - Soft-top, Mystery Prize",Legendary Motorsport,"$110,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$66,000	
	($210,675 when fully upgraded)",Can be used in Races,96.31 mph (155.00 km/h),"Mercedes-Benz SLS AMG roadster, Jaguar F-type",2,"1,600	KG",RWD,6,17-Sep-13,1.01 Game Launch,121.00 mph (194.73 km/h),01:04.5,No,1,1,2,1,1,"Speed
83.17","Acceleration
85.00","Braking
33.33","Handling
77.27","Overall
69.69",https://www.gtabase.com//grand-theft-auto-v/vehicles/benefactor-surano
479, Truffade Adder,Super,Truffade,NA,Legendary Motorsport,"$1,000,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$600,000	
	($731,750 when fully upgraded)",Can be used in Races,99.42 mph (160.00 km/h),"Bugatti Super Veyron, Saab Aero-X",2,"1,800	KG",NA,6,17-Sep-13,1.01 Game Launch,124.75 mph (200.77 km/h),01:05.0,No,1,1,2,1,1,"Speed
85.85","Acceleration
80.00","Braking
33.33","Handling
75.76","Overall
68.73",https://www.gtabase.com//grand-theft-auto-v/vehicles/truffade-adder
480, Dewbauchee JB 700,Sports Classics,Dewbauchee,"Has Variants, Mystery Prize",Legendary Motorsport,"$350,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$210,000	
	($341,750 when fully upgraded)",Can be used in Races,93.21 mph (150.00 km/h),Aston Martin DB5,2,"1,600	KG",RWD,5,17-Sep-13,1.01 Game Launch,119.25 mph (191.91 km/h),01:12.1,No,1,1,2,1,1,"Speed
80.48","Acceleration
65.00","Braking
20.00","Handling
65.15","Overall
57.66",https://www.gtabase.com//grand-theft-auto-v/vehicles/dewbauchee-jb-700
481, Brute Boxville (LSDWP),Vans,Brute,"Bulletproof - Rear, Has Liveries, Has Variants, Has Trade Price, Peds can stand on top",Warstock Cache & Carry,"$398,000 ",Pegasus Vehicle,Pegasus Concierge,Cannot be modified,Cannot be sold,NA,Can be used in Races,62.14 mph (100.00 km/h),GMC Step Van,4,"5,500	KG",RWD,4,17-Sep-13,1.01 Game Launch,71.25 mph (114.67 km/h),01:47.7,Bulletproof from the rear (rear has no windows),1,1,2,1,1,"Speed
53.66","Acceleration
27.50","Braking
8.33","Handling
46.97","Overall
34.11",https://www.gtabase.com//grand-theft-auto-v/vehicles/boxville-lsdwp
482, Pegassi Monroe,Sports Classics,Pegassi,Mystery Prize,Legendary Motorsport,"$490,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$294,000	
	($425,250 when fully upgraded)",Can be used in Races,93.21 mph (150.00 km/h),"Lamborghini Miura, aspects of Ferarri 250 GTO",2,"1,200	KG",RWD,5,17-Sep-13,1.01 Game Launch,122.00 mph (196.34 km/h),01:11.2,No,1,1,2,1,1,"Speed
80.48","Acceleration
70.00","Braking
21.67","Handling
66.67","Overall
59.70",https://www.gtabase.com//grand-theft-auto-v/vehicles/pegassi-monroe
483, Benefactor Bruiser (Arena),Off-Road,Benefactor,"Arena Contender, Armored Vehicle, Custom Vehicle, Has Liveries, Has Variants, Jump Ability, No Passive Mode, Proximity Mines, Rocket Boost, Unique Radar Icon, Weaponized Vehicle",Arena War,"$1,609,000 ",Arena Workshop,Mechanic,Arena Workshop,Can be sold only if purchased (High-End),"$965,400	
	($2,278,865 when fully upgraded)",Arena War Races,80.78 mph (130.00 km/h),"Mercedes-Benz W123, ""People Eater's"" limousine from the 2015 action film, Mad Max: Fury Road",4,"6,000	KG",RWD,5,11-Dec-18,1.46 Arena War,110.50 mph (177.83 km/h),01:20.8,Window plates available at Arena's workshop,5,1,4,1,1,"Speed
69.75","Acceleration
65.00","Braking
16.67","Handling
53.03","Overall
51.11",https://www.gtabase.com//grand-theft-auto-v/vehicles/bruiser-arena
484, Progen GP1,Super,Progen,NA,Legendary Motorsport,"$1,260,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$756,000	
	($938,700 when fully upgraded)",Can be used in Races,99.73 mph (160.50 km/h),McLaren F1,2,"1,100	KG",RWD,6,14-Mar-17,1.38 Special Vehicle Circuit,123.75 mph (199.16 km/h),01:03.6,No,1,1,2,1,1,"Speed
86.12","Acceleration
92.50","Braking
40.00","Handling
84.77","Overall
75.85",https://www.gtabase.com//grand-theft-auto-v/vehicles/progen-gp1
485, Benefactor LM87,Super,Benefactor,Has Liveries,Legendary Motorsport,"$2,915,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,749,000	
	($1,946,420 when fully upgraded)",Can be used in Races,101.19 mph (162.85 km/h),Sauber Mercedes C9 & Mercedes-Benz C11,1,"900	KG",RWD,6,26-Jul-22,1.61 Criminal Enterprises,128.50 mph (206.80 km/h),00:58.7,No,1,1,2,1,1,"Speed
87.38","Acceleration
94.13","Braking
45.00","Handling
100.00","Overall
81.63",https://www.gtabase.com//grand-theft-auto-v/vehicles/lm87
486, Declasse Voodoo Custom,Muscle,Declasse,"Custom Vehicle, Has Liveries, Hydraulics",Benny's Original Motor Works,"$420,000 ",Garage (Personal Vehicle),Mechanic,Benny's Original Motor Works,Can be sold only if purchased (High-End),"$252,000	
	($595,772 when fully upgraded)",Can be used in Races,80.78 mph (130.00 km/h),Chevy Impala,2,"2,100	KG",RWD,4,20-Oct-15,1.30 Lowriders,100.75 mph (162.14 km/h),01:22.2,No,1,1,2,1,1,"Speed
69.75","Acceleration
45.00","Braking
23.33","Handling
56.06","Overall
48.54",https://www.gtabase.com//grand-theft-auto-v/vehicles/declasse-voodoo-custom
487, Bravado Bison,Vans,Bravado,"Has Variants, Towing Hitch",Can be stolen / found,"$30,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$18,000	
	($106,375 when fully upgraded)",Can be used in Races,80.78 mph (130.00 km/h),Dodge Ram Heavy Duty,6,"2,100	KG",NA,5,17-Sep-13,1.01 Game Launch,98.50 mph (158.52 km/h),01:19.9,No,1,1,2,1,1,"Speed
69.75","Acceleration
50.00","Braking
20.00","Handling
62.12","Overall
50.47",https://www.gtabase.com//grand-theft-auto-v/vehicles/bravado-bison
488, Dewbauchee Rapid GT,Sports,Dewbauchee,"Has Variants, Mystery Prize",Legendary Motorsport,"$132,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$79,200	
	($218,375 when fully upgraded)",Can be used in Races,94.45 mph (152.00 km/h),Aston Martin Vantage,2,"1,600	KG",RWD,6,17-Sep-13,1.01 Game Launch,119.50 mph (192.32 km/h),01:08.4,No,1,1,2,1,1,"Speed
81.56","Acceleration
90.00","Braking
33.33","Handling
74.24","Overall
69.78",https://www.gtabase.com//grand-theft-auto-v/vehicles/dewbauchee-rapid-gt
489, Albany Primo Custom,Sedans,Albany,"Custom Vehicle, Has Liveries, Hydraulics",Benny's Original Motor Works,"$400,000 ",Garage (Personal Vehicle),Mechanic,Benny's Original Motor Works,Can be sold only if purchased (High-End),"$240,000	
	($591,960 when fully upgraded)",Can be used in Races,86.99 mph (140.00 km/h),Late 80's Pontiac Bonneville,4,"1,800	KG",RWD,5,20-Oct-15,1.30 Lowriders,103.00 mph (165.76 km/h),01:12.8,No,1,1,2,1,1,"Speed
75.12","Acceleration
50.00","Braking
30.00","Handling
71.21","Overall
56.58",https://www.gtabase.com//grand-theft-auto-v/vehicles/albany-primo-custom
490, Pegassi Vacca,Super,Pegassi,"Bulletproof - Rear, Mystery Prize",Legendary Motorsport,"$240,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$144,000	
	($283,175 when fully upgraded)",Can be used in Races,94.45 mph (152.00 km/h),"Lamborghini Gallardo, McLaren MP4-12C",2,"1,200	KG",RWD,6,17-Sep-13,1.01 Game Launch,120.25 mph (193.52 km/h),01:04.0,Has protection from the back,1,1,2,1,1,"Speed
81.56","Acceleration
75.00","Braking
33.33","Handling
78.79","Overall
67.17",https://www.gtabase.com//grand-theft-auto-v/vehicles/pegassi-vacca
491, Dinka Jester Classic,Sports,Dinka,"Has Liveries, JDM Car",Legendary Motorsport,"$790,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$474,000	
	($662,775 when fully upgraded)",Can be used in Races,96.93 mph (156.00 km/h),Toyota Supra JZA80 (Mk IV),2,"1,600	KG",RWD,5,24-Jul-18,1.44 After Hours,119.75 mph (192.72 km/h),01:06.1,No,1,1,2,1,1,"Speed
83.70","Acceleration
80.00","Braking
31.67","Handling
78.03","Overall
68.35",https://www.gtabase.com//grand-theft-auto-v/vehicles/dinka-jester-classic
492, Western Company Seabreeze,Planes,Western Company,"Armored Vehicle, Bombs Mod, Bulletproof - Rear, Countermeasures, Float on Water, Has Liveries, Has Trade Price, No Passive Mode, Submersible Vehicle, Unique Radar Icon, Weaponized Vehicle",Elitás Travel,"$1,130,500 ",Hangar (Personal Aircraft),Interaction Menu - Aircraft,Hangar Aircraft Workshop,Can be sold only if purchased (High-End),"$678,300	
	($962,305 when fully upgraded)",Can be used in Races,204.18 mph (328.60 km/h),Seawind 300c,2,"3,000	KG",NA,NA,31-Oct-17,1.41 Smuggler's Run,191.75 mph (308.59 km/h),00:38.6,Bulletproof from the rear (rear has no windows),3,1,2,1,1,"Speed
73.50","Acceleration
95.00","Braking
78.00","Handling
48.00","Overall
73.63",https://www.gtabase.com//grand-theft-auto-v/vehicles/western-seabreeze
493, Lampadati Pigalle,Sports Classics,Lampadati,Mystery Prize,Southern S.A. Super Autos,"$400,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$240,000	
	($381,150 when fully upgraded)",Can be used in Races,92.58 mph (149.00 km/h),"Maserati Merak, Ghibli I, Citroen SM, Alpine A310",2,"1,500	KG",NA,5,17-Jun-14,1.14 I'm Not a Hipster,121.25 mph (195.13 km/h),01:09.7,No,1,1,2,1,1,"Speed
79.95","Acceleration
66.25","Braking
28.33","Handling
71.52","Overall
61.51",https://www.gtabase.com//grand-theft-auto-v/vehicles/lampadati-pigalle
494, Vapid Sandking SWB,Off-Road,Vapid,Has Variants,Can be stolen / found,"$38,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$22,800	
	($118,020 when fully upgraded)",Can be used in Races,80.78 mph (130.00 km/h),Ford Super Duty,2,"2,400	KG",NA,6,17-Sep-13,1.01 Game Launch,99.00 mph (159.32 km/h),01:17.8,No,1,1,2,1,1,"Speed
69.75","Acceleration
50.00","Braking
20.00","Handling
60.61","Overall
50.09",https://www.gtabase.com//grand-theft-auto-v/vehicles/vapid-sandking-swb
495, Annis S80RR,Super,Annis,"Bulletproof - Rear, Has Liveries, JDM Car",Legendary Motorsport,"$2,575,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,545,000	
	($1,709,865 when fully upgraded)",Can be used in Races,100.82 mph (162.25 km/h),"Nissan R90C, Jaguar XJR-9",1,"900	KG",RWD,6,23-Jul-19,1.48 Diamond Casino & Resort,123.00 mph (197.95 km/h),00:59.2,Bulletproof from the rear (rear has no windows),1,1,2,1,1,"Speed
87.06","Acceleration
93.13","Braking
41.67","Handling
100.00","Overall
80.46",https://www.gtabase.com//grand-theft-auto-v/vehicles/annis-s80rr
496, Enus Jubilee,SUVs,Enus,"Armored Vehicle, Bulletproof - Front, Bulletproof - Side, Bulletproof - Rear, Countermeasures, Has Liveries, Has Trade Price, Imani Tech, Proximity Mines, Remote Control Unit, Unique Radar Icon, Weaponized Vehicle",Legendary Motorsport,"$1,650,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$990,000	
	($1,669,928 when fully upgraded)",Can be used in Races,93.83 mph (151.00 km/h),Rolls-Royce Cullinan,4,"2,660	KG",NA,8,15-Dec-21,1.58 The Contract,116.75 mph (187.89 km/h),01:08.1,Bullet resistant windows; Needs Armor Plating upgrade for maximum resistance to explosive,12,4,10,2,1,"Speed
81.02","Acceleration
74.38","Braking
25.00","Handling
69.24","Overall
62.41",https://www.gtabase.com//grand-theft-auto-v/vehicles/jubilee
497, Obey 8F Drafter,Sports,Obey,Has Liveries,Legendary Motorsport,"$718,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$430,800	
	($622,140 when fully upgraded)",Can be used in Races,93.21 mph (150.00 km/h),2018 Audi RS5 Coupe,2,"1,650	KG",NA,6,23-Jul-19,1.48 Diamond Casino & Resort,117.50 mph (189.10 km/h),01:03.5,No,1,1,2,1,1,"Speed
80.48","Acceleration
85.50","Braking
33.33","Handling
81.67","Overall
70.25",https://www.gtabase.com//grand-theft-auto-v/vehicles/drafter-8f
498, Benefactor SM722,Sports,Benefactor,Has Liveries,Legendary Motorsport,"$2,115,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,269,000	
	($1,462,150 when fully upgraded)",Can be used in Races,99.97 mph (160.88 km/h),Mercedes-Benz SLR Stirling Moss,2,"1,551	KG",RWD,5,4-Aug-22,1.61 Criminal Enterprises,123.75 mph (199.16 km/h),01:04.5,No,1,1,2,1,1,"Speed
86.32","Acceleration
89.50","Braking
28.33","Handling
76.00","Overall
70.04",https://www.gtabase.com//grand-theft-auto-v/vehicles/sm722
499, Karin Rusty Rebel,Off-Road,Karin,NA,Can be stolen / found,"$3,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$1,800	
	($94,875 when fully upgraded)",Can be used in Races,80.78 mph (130.00 km/h),Toyota Hilux,2,"2,400	KG",NA,5,17-Sep-13,1.01 Game Launch,100.00 mph (160.93 km/h),01:17.5,No,1,1,2,1,1,"Speed
69.75","Acceleration
50.00","Braking
20.00","Handling
62.12","Overall
50.47",https://www.gtabase.com//grand-theft-auto-v/vehicles/karin-rebel-rusty
500, Enus Super Diamond,Sedans,Enus,Mystery Prize,Legendary Motorsport,"$250,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$150,000	
	($281,750 when fully upgraded)",Can be used in Races,90.10 mph (145.00 km/h),Rolls-Royce Phantom,4,"2,800	KG",RWD,5,17-Sep-13,1.01 Game Launch,111.75 mph (179.84 km/h),01:15.9,No,1,1,2,1,1,"Speed
77.80","Acceleration
65.00","Braking
20.00","Handling
63.64","Overall
56.61",https://www.gtabase.com//grand-theft-auto-v/vehicles/enus-super-diamond
501, Bravado Redwood Gauntlet,Muscle,Bravado,"Mystery Prize, Stock Car",Southern S.A. Super Autos,"$230,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$138,000	
	($204,100 when fully upgraded)",Can be used in Races,91.34 mph (147.00 km/h),"Dodge Challenger, Chevy Camaro",2,"1,500	KG",RWD,5,18-Nov-14,1.18 PS4 & Xbox One Release,117.25 mph (188.70 km/h),01:11.0,No,1,1,2,1,1,"Speed
78.87","Acceleration
78.75","Braking
30.00","Handling
76.06","Overall
65.92",https://www.gtabase.com//grand-theft-auto-v/vehicles/bravado-gauntlet-redwood
502, Western Bagger,Motorcycles,Western,Mystery Prize,Can be stolen / found,"$16,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$9,600	
	($68,195 when fully upgraded)",Can be used in Races,80.78 mph (130.00 km/h),"GTA IV Freeway, 2013 Harley Davidson Touring Road Glide Custom",2,"230	KG",RWD,4,17-Sep-13,1.01 Game Launch,98.00 mph (157.72 km/h),01:13.9,No,1,1,2,1,1,"Speed
69.75","Acceleration
52.50","Braking
40.00","Handling
50.00","Overall
53.06",https://www.gtabase.com//grand-theft-auto-v/vehicles/western-bagger
503, Karin Asterope,Sedans,Karin,JDM Car,Can be stolen / found,"$26,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$15,600	
	($81,700 when fully upgraded)",Can be used in Races,90.10 mph (145.00 km/h),Toyota Camry/Toyota Aurion,4,"1,500	KG",RWD,5,17-Sep-13,1.01 Game Launch,105.00 mph (168.98 km/h),01:13.8,No,1,1,2,1,1,"Speed
77.80","Acceleration
50.00","Braking
30.00","Handling
75.76","Overall
58.39",https://www.gtabase.com//grand-theft-auto-v/vehicles/karin-asterope
504, Nagasaki Carbon RS,Motorcycles,Nagasaki,Mystery Prize,Legendary Motorsport,"$40,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$24,000	
	($151,050 when fully upgraded)",Can be used in Races,90.10 mph (145.00 km/h),"Ducati 1199, EBR 1190RS",2,"250	KG",RWD,5,17-Sep-13,1.01 Game Launch,124.25 mph (199.96 km/h),01:01.0,No,1,1,2,1,1,"Speed
77.80","Acceleration
75.00","Braking
43.33","Handling
65.15","Overall
65.32",https://www.gtabase.com//grand-theft-auto-v/vehicles/nagasaki-carbon-rs
505, Dinka RT3000,Sports,Dinka,"Convertible - Soft-top, Has Liveries, Has Trade Price, JDM Car, Tuners Vehicle",Southern S.A. Super Autos,"$1,715,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,029,000	
	($1,344,639 when fully upgraded)",Can be used in Races,92.58 mph (149.00 km/h),Honda S2000,2,"1,275	KG",RWD,6,20-Jul-21,1.57 Los Santos Tuners,119.25 mph (191.91 km/h),01:07.0,No,1,1,2,1,1,"Speed
79.95","Acceleration
78.00","Braking
33.33","Handling
78.18","Overall
67.37",https://www.gtabase.com//grand-theft-auto-v/vehicles/rt3000
